2025-06-10 21:18:04,657 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 21:53:31,986 - main - INFO - 应用启动完成
2025-06-10 21:53:32,531 - auth - INFO - 用户尝试登录: admin
2025-06-10 21:53:32,546 - auth - ERROR - 用户登录过程中发生错误: back_populates on relationship 'Setting.user' refers to attribute 'User.settings' that is not a relationship.  The back_populates parameter should refer to the name of a relationship on the target class.
2025-06-10 21:55:07,565 - main - INFO - 应用关闭...
2025-06-10 21:55:10,087 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 21:55:10,388 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 21:55:10,388 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 21:55:10,389 - main - INFO - 应用启动...
2025-06-10 21:55:10,389 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 21:55:10,389 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 21:55:10,389 - main - INFO - 应用启动完成
2025-06-10 21:55:13,992 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 21:55:14,329 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 21:55:14,329 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 21:55:14,330 - main - INFO - 应用启动...
2025-06-10 21:55:14,330 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 21:55:14,330 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 21:55:14,330 - main - INFO - 应用启动完成
2025-06-10 21:55:17,749 - auth - INFO - 用户尝试登录: admin
2025-06-10 21:55:17,773 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.full_name
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.full_name, users.is_active, users.is_superuser, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 21:57:13,856 - auth - INFO - 用户尝试登录: admin
2025-06-10 21:57:13,866 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.full_name
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.full_name, users.is_active, users.is_superuser, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 21:57:14,024 - main - INFO - 应用关闭...
2025-06-10 21:57:16,602 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 21:57:16,923 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 21:57:16,924 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 21:57:16,925 - main - INFO - 应用启动...
2025-06-10 21:57:16,925 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 21:57:16,926 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 21:57:16,926 - main - INFO - 应用启动完成
2025-06-10 21:57:16,933 - auth - INFO - 用户尝试登录: admin
2025-06-10 21:57:16,963 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.full_name
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.full_name, users.is_active, users.is_superuser, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 21:58:58,766 - main - INFO - 应用关闭...
2025-06-10 21:59:02,796 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 21:59:03,095 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 21:59:03,096 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 21:59:03,097 - main - INFO - 应用启动...
2025-06-10 21:59:03,097 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 21:59:03,097 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 21:59:03,097 - main - INFO - 应用启动完成
2025-06-10 21:59:11,533 - auth - INFO - 用户尝试登录: admin
2025-06-10 21:59:11,577 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.full_name
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.full_name, users.is_active, users.is_superuser, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 22:02:26,781 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:02:26,793 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.full_name
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.full_name, users.is_active, users.is_superuser, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 22:02:26,968 - main - INFO - 应用关闭...
2025-06-10 22:02:29,517 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 22:02:29,823 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 22:02:29,824 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 22:02:29,825 - main - INFO - 应用启动...
2025-06-10 22:02:29,825 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 22:02:29,825 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 22:02:29,825 - main - INFO - 应用启动完成
2025-06-10 22:02:36,308 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:02:36,343 - auth - ERROR - 用户登录过程中发生错误: (sqlite3.OperationalError) no such column: users.roles
[SQL: SELECT users.id, users.username, users.email, users.hashed_password, users.is_active, users.roles, users.permissions, users.created_at, users.updated_at, users.settings, users.config 
FROM users 
WHERE users.username = ?]
[parameters: ('admin',)]
(Background on this error at: https://sqlalche.me/e/20/e3q8)
2025-06-10 22:04:29,001 - main - INFO - 应用关闭...
2025-06-10 22:04:31,583 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 22:04:31,867 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 22:04:31,868 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 22:04:31,869 - main - INFO - 应用启动...
2025-06-10 22:04:31,869 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 22:04:31,869 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 22:04:31,869 - main - INFO - 应用启动完成
2025-06-10 22:04:39,000 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:04:39,019 - auth - ERROR - 用户登录过程中发生错误: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2025-06-10 22:05:01,741 - main - INFO - 应用关闭...
2025-06-10 22:05:04,102 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 22:05:04,449 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 22:05:04,450 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 22:05:04,451 - main - INFO - 应用启动...
2025-06-10 22:05:04,451 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 22:05:04,451 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 22:05:04,451 - main - INFO - 应用启动完成
2025-06-10 22:06:09,423 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:06:09,441 - auth - ERROR - 用户登录过程中发生错误: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2025-06-10 22:07:48,408 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:07:48,416 - auth - ERROR - 用户登录过程中发生错误: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[File(files)]'. Original exception was: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2025-06-10 22:07:48,605 - main - INFO - 应用关闭...
2025-06-10 22:07:51,121 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 22:07:51,422 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 22:07:51,422 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 22:07:51,423 - main - INFO - 应用启动...
2025-06-10 22:07:51,423 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 22:07:51,423 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 22:07:51,423 - main - INFO - 应用启动完成
2025-06-10 22:07:51,429 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:07:51,437 - auth - ERROR - 用户登录过程中发生错误: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2025-06-10 22:07:53,029 - auth - INFO - 用户尝试登录: admin
2025-06-10 22:07:53,032 - auth - ERROR - 用户登录过程中发生错误: One or more mappers failed to initialize - can't proceed with initialization of other mappers. Triggering mapper: 'Mapper[File(files)]'. Original exception was: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
2025-06-10 22:08:52,085 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-10 22:08:52,388 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-10 22:08:52,389 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-10 22:08:52,389 - main - INFO - 应用启动...
2025-06-10 22:08:52,389 - extension_manager - INFO - 开始加载所有扩展
2025-06-10 22:08:52,390 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-10 22:08:52,390 - main - INFO - 应用启动完成
2025-06-10 22:09:06,570 - main - INFO - 应用关闭...
2025-06-11 10:43:31,869 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-11 10:43:54,757 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-11 10:43:55,208 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-11 10:43:55,209 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-11 10:43:55,269 - main - INFO - 应用启动...
2025-06-11 10:43:55,269 - extension_manager - INFO - 开始加载所有扩展
2025-06-11 10:43:55,269 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-11 10:43:55,269 - main - INFO - 应用启动完成
2025-06-11 10:47:21,621 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-11 10:47:21,819 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-11 10:47:21,820 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-11 10:47:21,821 - main - INFO - 应用启动...
2025-06-11 10:47:21,821 - extension_manager - INFO - 开始加载所有扩展
2025-06-11 10:47:21,821 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-11 10:47:21,821 - main - INFO - 应用启动完成
2025-06-11 10:48:48,703 - db_manager - INFO - 数据库管理器初始化完成，数据库路径：new_app/data/app.db，数据库类型：sqlite
2025-06-11 10:48:48,913 - extension_file_manager - INFO - 扩展程序文件管理器初始化完成，基础目录：extensions\files
2025-06-11 10:48:48,913 - extension_manager - INFO - 扩展管理器初始化完成。扩展目录: extensions
2025-06-11 10:48:48,914 - main - INFO - 应用启动...
2025-06-11 10:48:48,914 - extension_manager - INFO - 开始加载所有扩展
2025-06-11 10:48:48,915 - extension_manager - INFO - 完成加载所有扩展，共 0 个
2025-06-11 10:48:48,915 - main - INFO - 应用启动完成
2025-06-11 10:49:42,714 - main - ERROR - 全局异常: Mapper 'Mapper[User(users)]' has no property 'files'.  If this property was indicated from other mappers or configure events, ensure registry.configure() has been called.
Traceback (most recent call last):
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 2491, in get_property
    return self._props[key]
KeyError: 'files'

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\develop\Python38\lib\site-packages\starlette\middleware\errors.py", line 162, in __call__
    await self.app(scope, receive, _send)
  File "D:\develop\Python38\lib\site-packages\starlette\middleware\cors.py", line 91, in __call__
    await self.simple_response(scope, receive, send, request_headers=headers)
  File "D:\develop\Python38\lib\site-packages\starlette\middleware\cors.py", line 146, in simple_response
    await self.app(scope, receive, send)
  File "D:\develop\Python38\lib\site-packages\starlette\middleware\exceptions.py", line 79, in __call__
    raise exc
  File "D:\develop\Python38\lib\site-packages\starlette\middleware\exceptions.py", line 68, in __call__
    await self.app(scope, receive, sender)
  File "D:\develop\Python38\lib\site-packages\fastapi\middleware\asyncexitstack.py", line 21, in __call__
    raise e
  File "D:\develop\Python38\lib\site-packages\fastapi\middleware\asyncexitstack.py", line 18, in __call__
    await self.app(scope, receive, send)
  File "D:\develop\Python38\lib\site-packages\starlette\routing.py", line 718, in __call__
    await route.handle(scope, receive, send)
  File "D:\develop\Python38\lib\site-packages\starlette\routing.py", line 276, in handle
    await self.app(scope, receive, send)
  File "D:\develop\Python38\lib\site-packages\starlette\routing.py", line 66, in app
    response = await func(request)
  File "D:\develop\Python38\lib\site-packages\fastapi\routing.py", line 237, in app
    raw_response = await run_endpoint_function(
  File "D:\develop\Python38\lib\site-packages\fastapi\routing.py", line 163, in run_endpoint_function
    return await dependant.call(**values)
  File "E:\projects\d08\extensions_web\new_app\api\v1\endpoints\auth.py", line 27, in login
    user = await auth.authenticate(
  File "E:\projects\d08\extensions_web\new_app\core\auth.py", line 196, in authenticate
    user = await db.execute(select(User).where(User.username == username))
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\ext\asyncio\session.py", line 313, in execute
    result = await greenlet_spawn(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\util\_concurrency_py3k.py", line 167, in greenlet_spawn
    result = context.switch(value)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\session.py", line 2229, in execute
    return self._execute_internal(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\session.py", line 2124, in _execute_internal
    result: Result[Any] = compile_state_cls.orm_execute_statement(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\context.py", line 252, in orm_execute_statement
    result = conn.execute(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\engine\base.py", line 1414, in execute
    return meth(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\elements.py", line 485, in _execute_on_connection
    return connection._execute_clauseelement(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\engine\base.py", line 1630, in _execute_clauseelement
    compiled_sql, extracted_params, cache_hit = elem._compile_w_cache(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\elements.py", line 651, in _compile_w_cache
    compiled_sql = self._compiler(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\elements.py", line 290, in _compiler
    return dialect.statement_compiler(dialect, self, **kw)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\compiler.py", line 1269, in __init__
    Compiled.__init__(self, dialect, statement, **kwargs)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\compiler.py", line 710, in __init__
    self.string = self.process(self.statement, **compile_kwargs)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\compiler.py", line 755, in process
    return obj._compiler_dispatch(self, **kwargs)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\visitors.py", line 143, in _compiler_dispatch
    return meth(self, **kw)  # type: ignore  # noqa: E501
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\compiler.py", line 4406, in visit_select
    compile_state = select_stmt._compile_state_factory(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\sql\base.py", line 650, in create_for_statement
    return klass.create_for_statement(statement, compiler, **kw)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\context.py", line 987, in create_for_statement
    _QueryEntity.to_compile_state(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\context.py", line 2430, in to_compile_state
    _MapperEntity(
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\context.py", line 2510, in __init__
    entity._post_inspect
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\util\langhelpers.py", line 1254, in __get__
    obj.__dict__[self.__name__] = result = self.fget(obj)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 2693, in _post_inspect
    self._check_configure()
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 2374, in _check_configure
    _configure_registries({self.registry}, cascade=True)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 4116, in _configure_registries
    _do_configure_registries(registries, cascade)
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 4158, in _do_configure_registries
    mapper._post_configure_properties()
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\mapper.py", line 2391, in _post_configure_properties
    prop.init()
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\interfaces.py", line 544, in init
    self.do_init()
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\relationships.py", line 1637, in do_init
    self._generate_backref()
  File "D:\develop\Python38\lib\site-packages\sqlalchemy\orm\relationships.py", line 2128, in _generate_backref
    self._add_reverse_property(self.back_populates)
